0.303	-0.09375
0.304	-0.2484375
0.305	-0.40625
0.306	-0.50625
0.307	-0.5078125
0.308	-0.4140625
0.309	-0.271875
0.31	-0.1296875
0.311	-0.034375
0.312	-0.0625
0.313	-0.265625
0.314	-0.553125
0.315	-0.734375
0.316	-0.68125
0.317	-0.440625
0.318	-0.1734375
0.319	0.0234375
0.32	0.121875
0.321	0.0359375
0.322	-0.2890625
0.323	-0.684375
0.324	-0.878125
0.325	-0.7828125
0.326	-0.5546875
0.327	-0.378125
0.328	-0.278125
0.329	-0.2
0.33	-0.196875
0.331	-0.3625
0.332	-0.621875
0.333	-0.7734375
0.334	-0.728125
0.335	-0.5890625
0.336	-0.496875
0.337	-0.4984375
0.338	-0.546875
0.339	-0.5734375
0.34	-0.575
0.341	-0.5859375
0.342	-0.6140625
0.343	-0.6140625
0.344	-0.5546875
0.345	-0.4546875
0.346	-0.359375
0.347	-0.290625
0.348	-0.2515625
0.349	-0.2734375
0.35	-0.3734375
0.351	-0.5125
0.352	-0.603125
0.353	-0.5828125
0.354	-0.4390625
0.355	-0.1890625
0.356	0.0828125
0.357	0.1953125
0.358	0.0234375
0.359	-0.3078125
0.36	-0.5265625
0.361	-0.496875
0.362	-0.325
0.363	-0.184375
0.364	-0.11875
0.365	-0.053125
0.366	0.0265625
0.367	0.0203125
0.368	-0.1203125
0.369	-0.29375
0.37	-0.371875
0.371	-0.3265625
0.372	-0.2140625
0.373	-0.1171875
0.374	-0.075
0.375	-0.075
0.376	-0.0984375
0.377	-0.1515625
0.378	-0.25625
0.379	-0.3828125
0.38	-0.4359375
0.381	-0.3421875
0.382	-0.15625
0.383	0.0046875
0.384	0.0609375
0.385	-0.0140625
0.386	-0.178125
0.387	-0.346875
0.388	-0.440625
0.389	-0.4125
0.39	-0.271875
0.391	-0.06875
0.392	0.15
0.393	0.3046875
0.394	0.253125
0.395	-0.0328125
0.396	-0.3671875
0.397	-0.509375
0.398	-0.415625
0.399	-0.23125
0.4	-0.0859375
0.401	0.028125
0.402	0.1265625
0.403	0.0984375
0.404	-0.121875
0.405	-0.3765625
0.406	-0.45625
0.407	-0.3375
0.408	-0.165625
0.409	-0.065625
0.41	-0.0296875
0.411	0.0109375
0.412	0.046875
0.413	0.003125
0.414	-0.1203125
0.415	-0.19375
0.416	-0.115625
0.417	0.0671875
0.418	0.2375
0.419	0.334375
0.42	0.3546875
0.421	0.29375
0.422	0.1484375
0.423	-0.0171875
0.424	-0.0765625
0.425	0.0390625
0.426	0.2671875
0.427	0.4890625
0.428	0.6671875
0.429	0.809375
0.43	0.828125
0.431	0.60625
0.432	0.2546875
0.433	0.05625
0.434	0.1265625
0.435	0.3171875
0.436	0.48125
0.437	0.6515625
0.438	0.86875
0.439	0.9953125
0.44	0.8609375
0.441	0.5609375
0.442	0.3984375
0.443	0.5015625
0.444	0.7125
0.445	0.8359375
0.446	0.8328125
0.447	0.8078125
0.448	0.8328125
0.449	0.85
0.45	0.7859375
0.451	0.690625
0.452	0.7015625
0.453	0.8734375
0.454	1.095313
0.455	1.21875
0.456	1.221875
0.457	1.170313
0.458	1.073438
0.459	0.9109375
0.46	0.7203125
0.461	0.603125
0.462	0.6359375
0.463	0.803125
0.464	1.032813
0.465	1.251563
0.466	1.364063
0.467	1.270313
0.468	1.015625
0.469	0.8140625
0.47	0.8265625
0.471	0.9921875
0.472	1.15625
0.473	1.295313
0.474	1.489063
0.475	1.675
0.476	1.646875
0.477	1.359375
0.478	1.0375
0.479	0.9171875
0.48	0.9953125
0.481	1.120313
0.482	1.19375
0.483	1.217188
0.484	1.23125
0.485	1.221875
0.486	1.153125
0.487	1.045313
0.488	0.98125
0.489	1.009375
0.49	1.11875
0.491	1.259375
0.492	1.39375
0.493	1.482813
0.494	1.46875
0.495	1.309375
0.496	1.05625
0.497	0.8515625
0.498	0.8125
0.499	0.9546875
0.5	1.214063
0.501	1.526563
0.502	1.776563
0.503	1.759375
0.504	1.417188
0.505	0.9984375
0.506	0.815625
0.507	0.89375
0.508	1.015625
0.509	1.04375
0.51	1.059375
0.511	1.15625
0.512	1.209375
0.513	1.045313
0.514	0.7328125
0.515	0.521875
0.516	0.528125
0.517	0.6484375
0.518	0.7390625
0.519	0.7578125
0.52	0.746875
0.521	0.734375
0.522	0.69375
0.523	0.6203125
0.524	0.559375
0.525	0.5734375
0.526	0.6703125
0.527	0.7640625
0.528	0.7734375
0.529	0.728125
0.53	0.6828125
0.531	0.596875
0.532	0.425
0.533	0.240625
0.534	0.1796875
0.535	0.303125
0.536	0.5203125
0.537	0.7078125
0.538	0.8140625
0.539	0.75625
0.54	0.4296875
0.541	-0.04375
0.542	-0.35
0.543	-0.346875
0.544	-0.1796875
0.545	-0.05
0.546	-0.0015625
0.547	0.0328125
0.548	0.0296875
0.549	-0.115625
0.55	-0.3875
0.551	-0.603125
0.552	-0.621875
0.553	-0.4984375
0.554	-0.3984375
0.555	-0.4
0.556	-0.459375
0.557	-0.5296875
0.558	-0.6484375
0.559	-0.86875
0.56	-1.128125
0.561	-1.28125
0.562	-1.235938
0.563	-1.048438
0.564	-0.853125
0.565	-0.71875
0.566	-0.659375
0.567	-0.7296875
0.568	-0.96875
0.569	-1.264063
0.57	-1.41875
0.571	-1.371875
0.572	-1.248438
0.573	-1.18125
0.574	-1.153125
0.575	-1.123438
0.576	-1.203125
0.577	-1.485938
0.578	-1.832813
0.579	-2.021875
0.58	-1.992188
0.581	-1.860938
0.582	-1.732813
0.583	-1.585938
0.584	-1.4125
0.585	-1.35
0.586	-1.523438
0.587	-1.820313
0.588	-2.001562
0.589	-1.985938
0.59	-1.896875
0.591	-1.854688
0.592	-1.853125
0.593	-1.870313
0.594	-1.96875
0.595	-2.204687
0.596	-2.492188
0.597	-2.667188
0.598	-2.623438
0.599	-2.407813
0.6	-2.18125
0.601	-2.054688
0.602	-2.04375
0.603	-2.165625
0.604	-2.376562
0.605	-2.403125
0.606	-1.982813
0.607	-1.25625
0.608	-0.5921875
0.609	-0.1796875
0.61	0.009375
0.611	0.0609375
0.612	0.04375
0.613	-0.00625
0.614	-0.071875
0.615	-0.1234375
0.616	-0.159375
0.617	-0.2640625
0.618	-0.4578125
0.619	-0.5796875
0.62	-0.4796875
0.621	-0.2875
0.622	-0.28125
0.623	-0.496875
0.624	-0.6953125
0.625	-0.6734375
0.626	-0.4625
0.627	-0.2453125
0.628	-0.153125
0.629	-0.178125
0.63	-0.2359375
0.631	-0.2796875
0.632	-0.34375
0.633	-0.44375
0.634	-0.4796875
0.635	-0.3375
0.636	-0.0703125
0.637	0.134375
0.638	0.159375
0.639	0.0390625
0.64	-0.14375
0.641	-0.3359375
0.642	-0.4875
0.643	-0.5265625
0.644	-0.4109375
0.645	-0.1921875
0.646	0.05625
0.647	0.296875
0.648	0.4125
0.649	0.234375
0.65	-0.2234375
0.651	-0.65
0.652	-0.7546875
0.653	-0.5796875
0.654	-0.365625
0.655	-0.21875
0.656	-0.0765625
0.657	0.0359375
0.658	-0.0421875
0.659	-0.334375
0.66	-0.5984375
0.661	-0.621875
0.662	-0.4671875
0.663	-0.3359375
0.664	-0.309375
0.665	-0.3125
0.666	-0.2796875
0.667	-0.2671875
0.668	-0.3828125
0.669	-0.603125
0.67	-0.775
0.671	-0.7734375
0.672	-0.6078125
0.673	-0.38125
0.674	-0.2
0.675	-0.11875
0.676	-0.1671875
0.677	-0.35
0.678	-0.58125
0.679	-0.7125
0.68	-0.6578125
0.681	-0.46875
0.682	-0.25625
0.683	-0.071875
0.684	0.0375
0.685	-0.05
0.686	-0.35625
0.687	-0.6671875
0.688	-0.746875
0.689	-0.5875
0.69	-0.3828125
0.691	-0.2390625
0.692	-0.0765625
0.693	0.1390625
0.694	0.2
0.695	-0.06875
0.696	-0.4890625
0.697	-0.71875
0.698	-0.671875
0.699	-0.5359375
0.7	-0.465625
0.701	-0.4359375
0.702	-0.371875
0.703	-0.3046875
0.704	-0.34375
0.705	-0.5203125
0.706	-0.7125
0.707	-0.7484375
0.708	-0.5765625
0.709	-0.3265625
0.71	-0.1625
0.711	-0.1328125
0.712	-0.20625
0.713	-0.35625
0.714	-0.5390625
0.715	-0.6609375
0.716	-0.6515625
0.717	-0.5421875
0.718	-0.4109375
0.719	-0.2640625
0.72	-0.0796875
0.721	0.021875
0.722	-0.140625
0.723	-0.5171875
0.724	-0.8265625
0.725	-0.8796875
0.726	-0.753125
0.727	-0.615625
0.728	-0.4984375
0.729	-0.3390625
0.73	-0.20625
0.731	-0.2734375
0.732	-0.525
0.733	-0.725
0.734	-0.7078125
0.735	-0.5703125
0.736	-0.478125
0.737	-0.4625
0.738	-0.4484375
0.739	-0.4125
0.74	-0.434375
0.741	-0.5796875
0.742	-0.7765625
0.743	-0.8578125
0.744	-0.7234375
0.745	-0.4578125
0.746	-0.2265625
0.747	-0.10625
0.748	-0.0828125
0.749	-0.165625
0.75	-0.359375
0.751	-0.5921875
0.752	-0.734375
0.753	-0.7078125
0.754	-0.5421875
0.755	-0.3078125
0.756	-0.0390625
0.757	0.1796875
0.758	0.171875
0.759	-0.1328125
0.76	-0.5296875
0.761	-0.7359375
0.762	-0.69375
0.763	-0.5515625
0.764	-0.4203125
0.765	-0.2828125
0.766	-0.14375
0.767	-0.1359375
0.768	-0.3375
0.769	-0.5890625
0.77	-0.640625
0.771	-0.4421875
0.772	-0.1625
0.773	-0.0015625
0.774	-0.0125
0.775	-0.0875
0.776	-0.1296875
0.777	-0.1546875
0.778	-0.23125
0.779	-0.3484375
0.78	-0.39375
0.781	-0.2890625
0.782	-0.1
0.783	0.046875
0.784	0.115625
0.785	0.14375
0.786	0.13125
0.787	0.0578125
0.788	-0.065625
0.789	-0.1453125
0.79	-0.0875
0.791	0.0984375
0.792	0.3203125
0.793	0.484375
0.794	0.478125
0.795	0.246875
0.796	-0.0921875
0.797	-0.3171875
0.798	-0.31875
0.799	-0.1640625
0.8	0.040625
0.801	0.253125
0.802	0.4578125
0.803	0.5453125
0.804	0.4203125
0.805	0.171875
0.806	0.009375
0.807	0.0578125
0.808	0.2640625
0.809	0.490625
0.81	0.6234375
0.811	0.665625
0.812	0.690625
0.813	0.7015625
0.814	0.640625
0.815	0.521875
0.816	0.453125
0.817	0.5484375
0.818	0.7953125
0.819	1.048438
0.82	1.215625
0.821	1.342188
0.822	1.45625
0.823	1.490625
0.824	1.420313
0.825	1.371875
0.826	1.510938
0.827	1.8625
0.828	2.267187
0.829	2.553125
0.83	2.625
0.831	2.459375
0.832	2.151563
0.833	1.93125
0.834	1.985938
0.835	2.307813
0.836	2.745313
0.837	3.154688
0.838	3.465625
0.839	3.657813
0.84	3.70625
0.841	3.6375
0.842	3.592188
0.843	3.725
0.844	4.059375
0.845	4.478125
0.846	4.83125
0.847	5.0375
0.848	5.1375
0.849	5.21875
0.85	5.309375
0.851	5.403125
0.852	5.548438
0.853	5.842188
0.854	6.279688
0.855	6.701563
0.856	6.992188
0.857	7.185938
0.858	7.357813
0.859	7.5
0.86	7.590625
0.861	7.695313
0.862	7.951563
0.863	8.403125
0.864	8.925
0.865	9.348438
0.866	9.610938
0.867	9.725
0.868	9.725
0.869	9.7
0.87	9.760938
0.871	9.960938
0.872	10.27031
0.873	10.60781
0.874	10.91094
0.875	11.1625
0.876	11.33281
0.877	11.38594
0.878	11.37344
0.879	11.44531
0.88	11.71719
0.881	12.16406
0.882	12.6
0.883	12.82813
0.884	12.84219
0.885	12.85156
0.886	13.02188
0.887	13.2875
0.888	13.49063
0.889	13.63125
0.89	13.85
0.891	14.19063
0.892	14.51563
0.893	14.69063
0.894	14.72656
0.895	14.725
0.896	14.74219
0.897	14.77344
0.898	14.85469
0.899	15.07031
0.9	15.43594
0.901	15.86719
0.902	16.25781
0.903	16.45625
0.904	16.33906
0.905	16.04063
0.906	15.8875
0.907	16.04844
0.908	16.40312
0.909	16.73594
0.91	16.9625
0.911	17.13594
0.912	17.26875
0.913	17.275
0.914	17.14844
0.915	17.05313
0.916	17.12969
0.917	17.3125
0.918	17.44531
0.919	17.48594
0.92	17.51563
0.921	17.60781
0.922	17.74844
0.923	17.83906
0.924	17.78281
0.925	17.62813
0.926	17.59844
0.927	17.84844
0.928	18.23594
0.929	18.49375
0.93	18.50625
0.931	18.29219
0.932	17.94219
0.933	17.63281
0.934	17.54375
0.935	17.68594
0.936	17.90469
0.937	18.07969
0.938	18.21562
0.939	18.30156
0.94	18.23281
0.941	17.99063
0.942	17.76094
0.943	17.72969
0.944	17.88438
0.945	18.07031
0.946	18.19375
0.947	18.30313
0.948	18.43437
0.949	18.4375
0.95	18.15625
0.951	17.76406
0.952	17.59531
0.953	17.69531
0.954	17.85
0.955	17.93125
0.956	17.98594
0.957	18.06406
0.958	18.12187
0.959	18.10625
0.96	18.01406
0.961	17.88906
0.962	17.83125
0.963	17.875
0.964	17.925
0.965	17.8875
0.966	17.76719
0.967	17.58438
0.968	17.3375
0.969	17.05937
0.97	16.89531
0.971	16.99531
0.972	17.33438
0.973	17.76563
0.974	18.14063
0.975	18.37656
0.976	18.38594
0.977	18.14531
0.978	17.85156
0.979	17.76094
0.98	17.89688
0.981	18.07969
0.982	18.16719
0.983	18.22344
0.984	18.32813
0.985	18.34844
0.986	18.08906
0.987	17.63281
0.988	17.32656
0.989	17.34219
0.99	17.50156
0.991	17.57188
0.992	17.55625
0.993	17.59062
0.994	17.69219
0.995	17.76719
0.996	17.76406
0.997	17.72344
0.998	17.7375
0.999	17.82813
1	17.92969
1.001	17.98125
1.002	17.98594
1.003	17.90938
1.004	17.63594
1.005	17.14375
1.006	16.64688
1.007	16.40156
1.008	16.42813
1.009	16.575
1.01	16.73906
1.011	16.90469
1.012	16.96094
1.013	16.75469
1.014	16.32813
1.015	15.93438
1.016	15.77969
1.017	15.85469
1.018	16.00313
1.019	16.10938
1.02	16.20781
1.021	16.32344
1.022	16.31875
1.023	16.075
1.024	15.75938
1.025	15.62188
1.026	15.66094
1.027	15.67969
1.028	15.59531
1.029	15.51406
1.03	15.48594
1.031	15.37969
1.032	15.04219
1.033	14.51719
1.034	14.03594
1.035	13.80313
1.036	13.83594
1.037	14.02344
1.038	14.27344
1.039	14.49844
1.04	14.525
1.041	14.29063
1.042	14.01406
1.043	13.95156
1.044	14.09531
1.045	14.23594
1.046	14.27344
1.047	14.29688
1.048	14.35469
1.049	14.29531
1.05	13.99219
1.051	13.58438
1.052	13.33281
1.053	13.325
1.054	13.44531
1.055	13.55313
1.056	13.6375
1.057	13.725
1.058	13.68438
1.059	13.35781
1.06	12.8625
1.061	12.54375
1.062	12.55625
1.063	12.71563
1.064	12.79688
1.065	12.79063
1.066	12.80313
1.067	12.80625
1.068	12.66719
1.069	12.39375
1.07	12.16094
1.071	12.11563
1.072	12.21406
1.073	12.32969
1.074	12.40625
1.075	12.475
1.076	12.52656
1.077	12.46563
1.078	12.275
1.079	12.07813
1.08	11.98438
1.081	11.96719
1.082	11.96094
1.083	12.01719
1.084	12.17031
1.085	12.24375
1.086	11.98438
1.087	11.43125
1.088	10.9625
1.089	10.86563
1.09	11.03438
1.091	11.20625
1.092	11.31563
1.093	11.45156
1.094	11.5375
1.095	11.35625
1.096	10.92344
1.097	10.56406
1.098	10.4875
1.099	10.53906
1.1	10.50938
1.101	10.44688
1.102	10.50469
1.103	10.63281
1.104	10.60469
1.105	10.32969
1.106	9.975
1.107	9.746875
1.108	9.679688
1.109	9.667188
1.11	9.625
1.111	9.596875
1.112	9.617188
1.113	9.5875
1.114	9.417188
1.115	9.182813
1.116	9.039063
1.117	9.0125
1.118	8.995313
1.119	8.94375
1.12	8.945313
1.121	8.992188
1.122	8.864063
1.123	8.448438
1.124	7.967188
1.125	7.709375
1.126	7.695313
1.127	7.726563
1.128	7.715625
1.129	7.75
1.13	7.823438
1.131	7.7
1.132	7.25625
1.133	6.773438
1.134	6.604688
1.135	6.720313
1.136	6.796875
1.137	6.690625
1.138	6.55625
1.139	6.557813
1.14	6.61875
1.141	6.546875
1.142	6.307813
1.143	6.067188
1.144	5.9625
1.145	5.948438
1.146	5.917188
1.147	5.845313
1.148	5.765625
1.149	5.621875
1.15	5.301563
1.151	4.825
1.152	4.389063
1.153	4.157813
1.154	4.1
1.155	4.115625
1.156	4.19375
1.157	4.33125
1.158	4.367188
1.159	4.126563
1.16	3.704688
1.161	3.396875
1.162	3.321875
1.163	3.307813
1.164	3.178125
1.165	3.003125
1.166	2.960938
1.167	3.001563
1.168	2.871875
1.169	2.5
1.17	2.107813
1.171	1.896875
1.172	1.828125
1.173	1.745313
1.174	1.607813
1.175	1.507813
1.176	1.476563
1.177	1.4125
1.178	1.223438
1.179	0.9578125
1.18	0.7546875
1.181	0.6953125
1.182	0.728125
1.183	0.75
1.184	0.73125
1.185	0.65625
1.186	0.45625
1.187	0.1171875
1.188	-0.240625
1.189	-0.4765625
1.19	-0.5578125
1.191	-0.54375
1.192	-0.471875
1.193	-0.3390625
1.194	-0.275
1.195	-0.5171875
1.196	-1.075
1.197	-1.604688
1.198	-1.810938
1.199	-1.778125
1.2	-1.775
1.201	-1.879688
1.202	-1.967188
1.203	-2.0125
1.204	-2.179688
1.205	-2.55
1.206	-2.932813
1.207	-3.095313
1.208	-3.032813
1.209	-2.935938
1.21	-2.954688
1.211	-3.089063
1.212	-3.265625
1.213	-3.451563
1.214	-3.6875
1.215	-3.992188
1.216	-4.296875
1.217	-4.470313
1.218	-4.464062
1.219	-4.365625
1.22	-4.298438
1.221	-4.315625
1.222	-4.428125
1.223	-4.642188
1.224	-4.923438
1.225	-5.178125
1.226	-5.325
1.227	-5.346875
1.228	-5.271875
1.229	-5.104688
1.23	-4.901563
1.231	-4.871875
1.232	-5.189063
1.233	-5.7125
1.234	-6.110938
1.235	-6.226563
1.236	-6.184375
1.237	-6.157813
1.238	-6.153125
1.239	-6.126563
1.24	-6.1875
1.241	-6.490625
1.242	-6.951563
1.243	-7.3
1.244	-7.4
1.245	-7.357813
1.246	-7.329688
1.247	-7.357813
1.248	-7.385938
1.249	-7.382813
1.25	-7.401563
1.251	-7.495313
1.252	-7.640625
1.253	-7.73125
1.254	-7.690625
1.255	-7.539063
1.256	-7.382813
1.257	-7.303125
1.258	-7.325
1.259	-7.409375
1.26	-7.34375
1.261	-6.745313
1.262	-5.507813
1.263	-4.148438
1.264	-3.259375
1.265	-2.870313
1.266	-2.579688
1.267	-1.91875
1.268	-0.684375
1.269	0.5859375
1.27	0.978125
1.271	0.3046875
1.272	-0.7296875
1.273	-1.409375
1.274	-1.45625
1.275	-0.965625
1.276	-0.44375
1.277	-0.4890625
1.278	-1.103125
1.279	-1.648438
1.28	-1.65625
1.281	-1.264063
1.282	-0.840625
1.283	-0.5734375
1.284	-0.459375
1.285	-0.4484375
1.286	-0.5140625
1.287	-0.6296875
1.288	-0.71875
1.289	-0.7078125
1.29	-0.5828125
1.291	-0.4015625
1.292	-0.2375
1.293	-0.1140625
1.294	-0.015625
1.295	0.028125
1.296	-0.0484375
1.297	-0.2484375
1.298	-0.45625
1.299	-0.525
1.3	-0.415625
1.301	-0.1890625
1.302	0.08125
1.303	0.2875
1.304	0.2703125
1.305	-0.0328125
1.306	-0.4328125
1.307	-0.6390625
1.308	-0.5609375
1.309	-0.36875
1.31	-0.228125
1.311	-0.115625
1.312	0.0203125
1.313	0.05625
1.314	-0.1359375
1.315	-0.4453125
1.316	-0.63125
1.317	-0.6203125
1.318	-0.5171875
1.319	-0.4421875
1.32	-0.4328125
1.321	-0.45625
1.322	-0.484375
1.323	-0.5421875
1.324	-0.640625
1.325	-0.740625
1.326	-0.76875
1.327	-0.671875
1.328	-0.4890625
1.329	-0.315625
1.33	-0.215625
1.331	-0.2234375
1.332	-0.3671875
1.333	-0.6109375
1.334	-0.825
1.335	-0.8734375
1.336	-0.7140625
1.337	-0.41875
1.338	-0.096875
1.339	0.1375
1.34	0.121875
1.341	-0.209375
1.342	-0.6421875
1.343	-0.8546875
1.344	-0.7546875
1.345	-0.5265625
1.346	-0.3546875
1.347	-0.2453125
1.348	-0.125
1.349	-0.053125
1.35	-0.1609375
1.351	-0.3875
1.352	-0.50625
1.353	-0.396875
1.354	-0.1625
1.355	0.0203125
1.356	0.05625
1.357	-0.00625
1.358	-0.071875
1.359	-0.1203125
1.36	-0.1984375
1.361	-0.2953125
1.362	-0.3296875
1.363	-0.2265625
1.364	-0.009375
1.365	0.209375
1.366	0.3265625
1.367	0.321875
1.368	0.2046875
1.369	-0.0078125
1.37	-0.253125
1.371	-0.3890625
1.372	-0.28125
1.373	0.0265625
1.374	0.34375
1.375	0.5234375
1.376	0.5234375
1.377	0.321875
1.378	-0.0265625
1.379	-0.3484375
1.38	-0.5140625
1.381	-0.521875
1.382	-0.41875
1.383	-0.2171875
1.384	0.05625
1.385	0.26875
1.386	0.2203125
1.387	-0.096875
1.388	-0.396875
1.389	-0.4359375
1.39	-0.2796875
1.391	-0.1359375
1.392	-0.0875
1.393	-0.0546875
1.394	0.0328125
1.395	0.1234375
1.396	0.1
1.397	-0.078125
1.398	-0.2921875
1.399	-0.35
1.4	-0.1703125
1.401	0.1140625
1.402	0.3109375
1.403	0.346875
1.404	0.2578125
1.405	0.078125
1.406	-0.1515625
1.407	-0.3296875
1.408	-0.3453125
1.409	-0.1890625
1.41	0.0546875
1.411	0.321875
1.412	0.5609375
1.413	0.6421875
1.414	0.4625
1.415	0.1609375
1.416	-0.0015625
1.417	0.04375
1.418	0.1578125
1.419	0.221875
1.42	0.2734375
1.421	0.39375
1.422	0.525
1.423	0.525
1.424	0.3953125
1.425	0.2828125
1.426	0.2671875
1.427	0.325
1.428	0.4125
1.429	0.5140625
1.43	0.621875
1.431	0.69375
1.432	0.6671875
1.433	0.5359375
1.434	0.3984375
1.435	0.3828125
1.436	0.5390625
1.437	0.7921875
1.438	1.00625
1.439	1.104688
1.44	1.082813
1.441	0.959375
1.442	0.79375
1.443	0.6796875
1.444	0.671875
1.445	0.7484375
1.446	0.8703125
1.447	1.053125
1.448	1.317188
1.449	1.525
1.45	1.45625
1.451	1.129688
1.452	0.8625
1.453	0.8765625
1.454	1.053125
1.455	1.167188
1.456	1.170313
1.457	1.170313
1.458	1.198438
