170.000	23.047	-16.537	119.445
171.000	23.022	-17.349	119.546
172.000	22.890	-17.625	118.071
173.000	22.848	-18.033	116.898
174.000	22.696	-18.734	116.691
175.000	22.400	-20.219	115.057
176.000	22.318	-23.068	114.924
177.000	22.111	-23.444	113.592
178.000	21.977	-23.492	112.913
179.000	21.812	-23.460	111.533
180.000	21.691	-23.503	110.769
181.000	21.675	-23.428	110.105
182.000	21.430	-22.155	108.386
183.000	21.026	-18.086	107.446
184.000	20.939	-14.203	107.043
185.000	20.495	-11.588	106.019
186.000	20.047	-10.018	105.064
187.000	19.848	-9.148	103.886
188.000	19.668	-8.994	103.227
189.000	19.196	-8.447	102.453
190.000	18.904	-8.543	101.237
191.000	18.741	-7.821	99.359
192.000	18.479	-7.747	98.977
193.000	18.174	-7.821	97.942
194.000	18.091	-8.373	97.188
195.000	17.982	-9.747	95.840
196.000	17.773	-11.790	94.943
197.000	17.698	-14.675	94.105
198.000	17.793	-17.296	93.123
199.000	17.548	-20.203	92.603
200.000	17.678	-23.264	91.244
201.000	17.794	-23.476	90.321
202.000	17.628	-23.503	89.817
203.000	17.395	-23.455	88.533
204.000	17.518	-23.503	87.710
205.000	17.379	-23.492	87.376
206.000	17.175	-23.471	86.813
207.000	17.250	-23.471	86.293
208.000	17.144	-23.519	85.099
209.000	16.892	-23.534	85.110
210.000	16.687	-23.524	83.937
211.000	16.583	-23.524	83.725
212.000	16.279	-23.503	82.329
213.000	16.190	-23.466	81.639
214.000	15.951	-20.240	81.512
215.000	15.799	-19.768	81.230
216.000	15.387	-20.675	79.861
217.000	15.187	-15.895	79.638
218.000	14.738	-12.299	78.359
219.000	14.499	-9.583	77.653
220.000	14.282	-6.814	77.054
221.000	13.930	-4.739	75.621
222.000	13.474	-3.180	74.650
223.000	13.314	-2.257	73.461
224.000	12.960	-2.320	72.299
225.000	12.782	-3.350	71.221
226.000	12.550	-5.328	69.985
227.000	12.514	-7.657	69.003
228.000	12.254	-10.479	68.488
229.000	12.229	-13.349	66.546
230.000	12.179	-16.018	66.620
231.000	12.190	-18.935	64.662
232.000	12.176	-21.672	64.397
233.000	12.188	-23.476	63.404
234.000	12.219	-23.466	61.961
235.000	12.293	-23.556	62.216
236.000	12.220	-23.577	61.504
237.000	12.154	-19.397	60.714
238.000	11.847	-20.378	60.178
239.000	11.858	-21.752	58.559
240.000	11.790	-22.596	57.943
241.000	11.624	-23.015	57.126
242.000	11.339	-23.264	56.097
243.000	11.329	-23.338	55.614
244.000	10.998	-23.407	54.016
245.000	10.566	-23.423	54.096
246.000	10.306	-23.412	53.337
247.000	10.066	-23.439	52.238
248.000	9.653	-23.428	51.299
249.000	9.438	-21.397	50.949
250.000	9.319	-19.333	49.102
251.000	8.767	-17.307	48.757
252.000	8.593	-15.705	46.825
253.000	8.363	-14.500	46.029
254.000	8.200	-13.259	45.387
255.000	7.816	-12.065	43.249
256.000	7.709	-11.312	42.755
257.000	7.418	-10.967	42.055
258.000	7.163	-10.782	40.781
259.000	7.018	-11.164	39.958
260.000	6.985	-12.702	38.303
261.000	6.658	-14.750	37.453
262.000	6.483	-16.357	36.212
263.000	6.429	-18.962	35.150
264.000	6.217	-22.468	34.269
265.000	5.975	-23.280	32.640
266.000	5.935	-23.365	32.348
267.000	5.911	-23.513	31.807
268.000	5.774	-23.561	30.427
269.000	5.588	-23.566	29.498
270.000	5.448	-23.566	28.861
271.000	5.431	-23.625	27.683
272.000	5.215	-23.625	26.728
273.000	5.146	-23.657	25.189
274.000	5.006	-23.646	24.388
275.000	4.839	-23.662	23.862
276.000	4.795	-23.641	22.355
277.000	4.597	-23.593	21.241
278.000	4.295	-23.619	20.275
279.000	4.109	-23.641	19.351
280.000	3.849	-23.614	18.147
281.000	3.548	-23.609	16.719
282.000	3.381	-20.617	16.422
283.000	3.408	-19.826	15.249
284.000	2.939	-21.365	14.363
285.000	2.700	-22.336	13.339
286.000	2.431	-22.924	12.230
287.000	2.238	-23.227	11.821
288.000	1.809	-23.338	11.046
289.000	1.751	-23.412	9.788
290.000	1.548	-23.439	8.860
291.000	1.431	-23.460	8.069
292.000	1.090	-23.444	7.581
293.000	1.103	-23.466	6.360
294.000	0.702	-23.471	5.400
295.000	0.601	-23.561	4.423
296.000	0.607	-23.540	3.866
297.000	0.338	-23.529	2.762
298.000	0.037	-23.609	1.414
299.000	0.035	-23.534	0.735
300.000	-0.083	-23.614	-0.125
301.000	-0.336	-23.641	-1.165
302.000	-0.401	-23.646	-2.285
303.000	-0.445	-23.625	-2.778
304.000	-0.560	-23.678	-3.516
305.000	-0.798	-19.519	-4.323
306.000	-0.782	-20.447	-5.501
307.000	-0.905	-21.938	-5.724
308.000	-0.949	-22.802	-7.066
309.000	-1.097	-23.232	-7.385
310.000	-1.065	-23.503	-8.091
311.000	-1.314	-23.614	-8.605
312.000	-1.366	-23.810	-9.343
313.000	-1.486	-23.768	-8.961
314.000	-1.565	-23.879	-10.442
315.000	-1.707	-23.869	-10.182
316.000	-1.782	-23.858	-11.540
317.000	-1.886	-23.858	-12.198
318.000	-1.998	-23.821	-11.880
319.000	-1.988	-23.869	-13.339
320.000	-2.253	-23.794	-13.705
321.000	-2.360	-23.832	-14.369
322.000	-2.291	-23.832	-14.268
323.000	-2.569	-23.720	-15.048
324.000	-2.694	-23.757	-15.335
325.000	-2.819	-23.683	-15.430
326.000	-2.967	-23.731	-15.764
327.000	-3.089	-23.365	-16.709
328.000	-2.942	-19.556	-16.184
329.000	-3.162	-21.025	-17.733
330.000	-3.242	-22.192	-17.712
331.000	-3.237	-22.903	-17.871
332.000	-3.323	-23.275	-18.959
333.000	-3.582	-23.519	-18.954
334.000	-3.548	-23.561	-18.630
335.000	-3.550	-23.657	-19.161
336.000	-3.552	-23.715	-18.503
337.000	-3.745	-23.646	-20.249
338.000	-3.642	-23.715	-20.631
339.000	-3.851	-23.646	-19.893
340.000	-3.823	-23.672	-20.981
341.000	-3.822	-23.667	-20.668
342.000	-3.894	-23.662	-21.852
343.000	-3.929	-23.741	-21.289
344.000	-3.919	-23.672	-21.024
345.000	-3.956	-23.736	-21.592
346.000	-4.131	-23.725	-21.480
347.000	-4.023	-23.699	-21.448
348.000	-4.066	-23.747	-21.974
349.000	-4.082	-23.757	-21.629
350.000	-4.047	-20.818	-22.499
351.000	-4.124	-19.948	-22.579
352.000	-4.113	-21.513	-22.499
353.000	-4.168	-22.532	-23.077
354.000	-4.263	-23.041	-23.072
355.000	-4.117	-23.312	-22.966
356.000	-4.322	-23.450	-23.401
357.000	-4.431	-23.524	-22.727
358.000	-4.362	-23.577	-23.709
359.000	-4.260	-23.609	-23.905
360.000	-4.552	-23.593	-23.316
361.000	-4.429	-23.588	-23.964
362.000	-4.532	-23.598	-23.168
363.000	-4.336	-23.572	-23.518
364.000	-4.542	-23.550	-23.030
365.000	-4.438	-23.588	-22.361
366.000	-4.585	-23.529	-23.152
367.000	-4.698	-23.556	-22.780
368.000	-4.700	-23.540	-22.605
369.000	-4.691	-23.529	-22.658
370.000	-4.778	-23.434	-22.685
371.000	-4.729	-23.412	-22.759
372.000	-4.690	-23.471	-22.669
373.000	-5.004	-19.142	-21.990
374.000	-4.950	-20.023	-22.764
375.000	-5.007	-21.328	-22.764
376.000	-5.137	-20.824	-22.801
377.000	-5.090	-19.089	-22.711
378.000	-5.057	-18.458	-22.478
379.000	-5.203	-17.895	-23.343
380.000	-5.162	-18.288	-22.892
381.000	-5.238	-18.368	-22.849
382.000	-5.039	-18.479	-22.754
383.000	-5.118	-18.983	-22.250
384.000	-4.984	-19.795	-21.889
385.000	-5.007	-20.585	-21.952
386.000	-4.877	-21.174	-21.321
387.000	-4.891	-21.672	-21.958
388.000	-4.768	-22.362	-21.958
389.000	-4.711	-23.285	-21.151
390.000	-4.744	-23.455	-20.827
391.000	-4.419	-23.545	-20.647
392.000	-4.279	-23.678	-20.015
393.000	-4.224	-23.757	-19.585
394.000	-3.917	-24.245	-19.087
395.000	-3.685	-25.954	-19.511
396.000	-3.253	-23.068	-19.283
397.000	-2.078	-24.733	-19.660
398.000	0.557	-26.038	-20.132
399.000	3.521	-26.818	-20.987
400.000	6.311	-27.221	-23.178
401.000	8.945	-27.455	-27.111
402.000	11.602	-27.556	-30.401
403.000	14.166	-27.630	-29.541
404.000	16.956	-27.646	-30.040
405.000	19.681	-27.672	-29.377
406.000	21.746	-27.678	-30.268
407.000	23.556	-27.667	-29.685
408.000	25.036	-27.656	-29.228
409.000	26.043	-27.651	-30.231
410.000	26.633	-27.709	-29.679
411.000	27.032	-27.640	-30.459
412.000	26.575	-27.694	-29.610
413.000	25.751	-27.678	-30.258
414.000	24.549	-27.694	-30.236
415.000	22.845	-27.720	-29.907
416.000	20.908	-27.704	-30.826
417.000	18.776	-27.720	-30.539
418.000	16.353	-24.717	-30.120
419.000	13.853	-23.975	-30.072
420.000	11.543	-25.423	-30.173
421.000	9.211	-26.463	-30.539
422.000	6.959	-27.030	-30.120
423.000	4.808	-27.274	-30.613
424.000	2.672	-27.402	-29.902
425.000	0.896	-27.407	-29.976
426.000	-0.818	-27.444	-29.005
427.000	-2.252	-27.418	-18.062
428.000	-3.467	-27.110	-10.675
429.000	-4.540	-23.561	-6.334
430.000	-5.056	-23.296	-3.797
431.000	-5.644	0.109	-1.961
432.000	-5.895	16.454	-1.091
433.000	-5.609	28.273	-0.661
434.000	-5.879	37.259	0.135
435.000	-5.628	43.545	1.181
436.000	-4.931	46.479	2.969
437.000	-3.986	47.010	4.025
438.000	-3.311	44.012	5.957
439.000	-2.440	36.607	7.029
440.000	-1.500	26.432	8.122
441.000	-0.548	12.385	8.196
442.000	0.121	-3.763	7.830
443.000	1.102	-21.672	7.459
444.000	1.886	-23.625	6.546
445.000	2.489	-24.489	6.657
446.000	2.949	-26.569	5.798
447.000	3.527	-27.068	6.647
448.000	3.565	-27.280	5.744
449.000	3.824	-27.428	5.776
450.000	4.037	-27.524	5.426
451.000	3.833	-27.534	4.625
452.000	3.488	-27.550	3.669
453.000	3.451	-27.545	2.290
454.000	3.228	-27.593	-0.316
455.000	2.868	-27.593	-1.972
456.000	2.783	-27.587	-5.299
457.000	2.621	-27.603	-7.518
458.000	2.355	-27.587	-9.704
459.000	2.153	-27.534	-12.814
460.000	2.151	-27.646	-15.000
461.000	2.067	-27.614	-17.341
462.000	2.124	-27.609	-18.683
463.000	2.220	-27.195	-20.063
464.000	2.512	-23.492	-21.411
465.000	2.551	-24.956	-23.003
466.000	2.878	-26.176	-23.714
467.000	3.169	-26.887	-25.630
468.000	3.443	-27.248	-25.386
469.000	3.810	-27.455	-26.601
470.000	4.197	-27.518	-26.352
471.000	4.531	-27.609	-25.964
472.000	5.018	-27.598	-25.673
473.000	5.311	-27.571	-24.595
474.000	5.637	-27.630	-23.104
475.000	5.678	-27.603	-22.064
476.000	5.882	-27.593	-19.676
477.000	6.107	-27.651	-19.198
478.000	6.253	-27.694	-17.335
479.000	6.158	-27.656	-14.915
480.000	6.324	-27.630	-14.141
481.000	6.097	-27.672	-12.278
482.000	5.752	-27.603	-11.646
483.000	5.606	-27.635	-9.640
484.000	5.284	-27.651	-7.390
485.000	4.817	-27.582	-5.915
486.000	4.575	-24.351	-4.339
487.000	4.295	-23.885	-2.752
488.000	3.691	-25.285	-1.855
489.000	3.420	-26.256	-0.380
490.000	3.070	-26.776	0.936
491.000	2.829	-27.083	2.709
492.000	2.343	-27.094	4.816
493.000	2.252	-25.508	6.074
494.000	1.934	-23.428	8.090
495.000	1.655	-23.365	9.247
496.000	1.522	-17.174	11.338
497.000	1.689	-10.023	13.604
498.000	1.448	-4.877	14.060
499.000	1.424	-2.320	15.546
500.000	1.571	-0.840	17.621
501.000	1.539	0.024	18.364
502.000	1.557	-0.198	20.121
503.000	1.811	-1.344	20.365
504.000	1.960	-2.745	21.538
505.000	2.209	-4.177	22.971
506.000	2.331	-6.182	23.082
507.000	2.515	-8.421	23.639
508.000	2.816	-10.256	23.438
509.000	2.921	-12.362	23.024
510.000	3.153	-13.906	22.610
511.000	3.361	-15.895	22.483
512.000	3.435	-17.742	22.488
513.000	3.761	-19.731	22.690
514.000	3.884	-22.840	22.079
515.000	3.825	-23.344	21.867
516.000	3.972	-23.402	20.928
517.000	3.974	-23.508	20.583
518.000	3.969	-23.540	20.742
519.000	4.043	-23.577	19.686
520.000	4.123	-23.577	19.633
521.000	4.098	-23.582	19.755
522.000	4.126	-23.619	19.633
523.000	4.192	-23.630	19.861
524.000	4.099	-23.699	19.468
525.000	4.204	-23.699	20.063
526.000	4.301	-23.736	20.063
527.000	4.179	-23.704	20.434
528.000	4.151	-23.768	20.779
529.000	4.196	-23.715	20.264
530.000	4.136	-23.715	20.312
531.000	4.196	-23.147	20.068
532.000	4.467	-19.625	20.768
533.000	4.410	-21.041	20.853
534.000	4.419	-22.224	21.495
535.000	4.389	-22.834	21.766
536.000	4.565	-23.099	21.734
537.000	4.395	-23.259	21.766
538.000	4.586	-23.349	21.851
539.000	4.630	-23.391	22.833
540.000	4.718	-23.375	23.093
541.000	4.502	-20.309	23.756
542.000	4.682	-16.373	24.160
543.000	4.463	-12.357	25.237
544.000	4.430	-8.050	25.640
545.000	4.531	-4.023	26.574
546.000	4.392	0.125	27.291
547.000	4.190	4.417	27.752
548.000	4.250	8.220	29.132
549.000	4.175	12.666	29.700
550.000	3.942	16.745	30.056
551.000	3.817	20.034	31.165
552.000	3.880	23.159	31.090
553.000	3.825	25.854	32.072
554.000	3.632	28.257	32.773
555.000	3.667	30.320	32.900
556.000	3.725	32.145	33.489
557.000	3.667	33.201	33.027
558.000	3.571	34.039	33.415
559.000	3.674	34.113	32.921
560.000	3.597	34.368	33.367
561.000	3.603	33.615	33.526
562.000	3.693	32.681	33.670
563.000	3.796	31.153	32.677
564.000	3.718	29.302	33.447
565.000	3.792	27.265	32.974
566.000	4.003	25.095	33.303
567.000	4.147	22.220	32.672
568.000	4.139	19.536	31.998
569.000	4.333	16.257	32.332
570.000	4.193	12.926	31.488
571.000	4.345	9.822	31.372
572.000	4.553	6.496	31.499
573.000	4.707	3.435	30.952
574.000	4.632	0.719	30.867
575.000	4.902	-1.631	30.687
576.000	4.941	-4.342	30.438
577.000	4.794	-6.649	30.788
578.000	4.849	-7.731	29.594
579.000	4.959	-9.657	30.374
580.000	4.949	-10.665	29.514
581.000	4.994	-11.280	29.806
582.000	5.110	-11.922	30.581
583.000	4.869	-11.805	30.024
584.000	4.974	-11.439	29.249
585.000	4.928	-11.270	29.493
586.000	4.991	-10.882	29.068
587.000	4.893	-10.023	30.024
588.000	4.948	-9.254	28.739
589.000	4.941	-8.241	28.745
590.000	4.790	-6.893	29.196
591.000	4.768	-5.864	28.639
592.000	4.858	-4.845	28.925
593.000	4.674	-3.747	29.164
594.000	4.541	-2.453	29.222
595.000	4.656	-1.466	29.445
596.000	4.696	-0.358	29.132
597.000	4.457	0.603	29.031
598.000	4.482	1.796	29.795
599.000	4.494	3.048	28.978
600.000	4.407	3.770	30.443
601.000	4.257	4.656	30.093
602.000	4.291	5.504	30.034
603.000	4.318	6.152	31.096
604.000	4.241	6.777	30.724
605.000	4.236	7.266	30.544
606.000	4.265	7.722	30.278
607.000	4.085	8.035	30.215
608.000	4.197	8.215	31.053
609.000	4.219	8.088	29.626
610.000	4.068	8.258	29.689
611.000	3.978	8.146	29.493
612.000	3.984	7.881	29.259
613.000	3.907	7.441	29.021
614.000	4.109	6.703	28.670
615.000	3.938	6.109	28.341
616.000	3.969	5.350	28.416
617.000	3.960	4.226	27.360
618.000	3.966	3.356	27.174
619.000	3.931	2.767	26.930
620.000	3.967	1.791	26.542
621.000	3.997	0.714	26.972
622.000	3.780	-0.183	26.967
623.000	3.785	-1.482	26.367
624.000	3.797	-2.718	26.081
625.000	3.738	-3.678	26.112
626.000	3.785	-4.633	25.927
627.000	3.752	-5.238	24.903
628.000	3.676	-6.023	24.839
629.000	3.726	-6.824	24.345
630.000	3.612	-7.593	23.931
631.000	3.635	-7.944	23.873
632.000	3.606	-8.665	23.109
633.000	3.531	-9.020	23.332
634.000	3.450	-9.535	22.896
635.000	3.551	-9.657	22.334
636.000	3.327	-9.949	21.947
637.000	3.370	-9.981	21.888
638.000	3.251	-10.071	21.044
639.000	3.082	-10.331	20.938
640.000	3.172	-10.410	20.413
641.000	3.247	-10.320	20.641
642.000	3.023	-10.532	20.227
643.000	3.027	-10.601	20.875
644.000	3.081	-10.347	19.962
645.000	2.957	-10.877	19.474
646.000	2.751	-10.384	19.776
647.000	2.841	-10.389	20.094
648.000	2.895	-10.294	19.203
649.000	2.828	-10.426	19.261
650.000	2.675	-10.209	19.091
651.000	2.827	-10.076	18.752
652.000	2.569	-10.352	18.980
653.000	2.607	-10.660	17.956
654.000	2.708	-10.612	18.566
655.000	2.572	-10.490	18.030
656.000	2.451	-10.368	17.770
657.000	2.466	-10.569	17.605
658.000	2.444	-10.776	17.425
659.000	2.280	-10.898	17.271
660.000	2.511	-11.286	17.144
661.000	2.409	-11.577	16.401
662.000	2.374	-11.869	17.568
663.000	2.395	-12.145	16.183
664.000	2.372	-12.304	17.133
665.000	2.241	-12.490	16.204
666.000	2.352	-12.744	15.578
667.000	2.304	-13.365	16.114
668.000	2.385	-13.858	16.449
669.000	2.224	-14.081	15.891
670.000	2.241	-13.821	15.780
671.000	2.282	-14.209	15.334
672.000	2.299	-14.628	15.419
673.000	2.172	-14.840	15.732
674.000	2.201	-15.307	14.782
675.000	2.203	-15.625	15.398
676.000	2.298	-15.413	15.037
677.000	2.251	-15.858	15.371
678.000	2.282	-15.927	15.201
679.000	2.232	-16.198	15.021
680.000	2.201	-16.453	15.690
681.000	2.219	-16.617	15.382
682.000	2.244	-16.569	14.596
683.000	2.248	-16.532	15.743
684.000	2.406	-16.612	14.395
685.000	2.332	-16.357	15.562
686.000	2.157	-16.500	14.496
687.000	2.322	-16.325	14.485
688.000	2.256	-16.193	14.777
689.000	2.111	-15.885	15.063
690.000	2.230	-15.148	14.835
691.000	2.363	-16.548	14.740
692.000	2.104	-15.827	14.421
693.000	2.203	-15.423	14.872
694.000	2.174	-15.429	14.973
695.000	2.355	-15.466	14.342
696.000	2.174	-15.185	14.957
697.000	2.331	-14.957	14.289
698.000	2.176	-14.951	15.488
699.000	2.165	-14.728	15.339
700.000	2.200	-14.596	15.127
701.000	2.191	-14.373	16.231
702.000	2.217	-13.949	15.812
